,artist_name,end_time,ms_played,track_name,track_id
2700,Lil Mosey,2022-05-18 03:42,8568,Noticed,7zLYKWcXnYeHHWidalz7rj
2701,Freya Ridings,2022-05-18 03:46,2484,Lost Without You,3cWI6Hj9LQ0MfMuhw9uSMc
2702,XXXTENTACION,2022-05-18 03:46,1091,RIP Roach,658I1uDnmLSiltFCf98AWE
2703,Polo G,2022-05-18 03:46,348,No Return (with The Kid LAROI & Lil Durk),23OYT3SFtoJqhiAUqktbc1
2704,Joyner Lucas,2022-05-18 03:46,2391,I Love,30z4LVkScpeNhwHFIB8Ewa
2705,Tee Grizzley,2022-05-18 03:46,0,From The D To The A (feat. Lil Yachty),2NyrXRn4tancYPW6JwtTl2
2706,KYLE,2022-05-18 03:46,116,iSpy (feat. Kodak Black),3CLd7BfvgsBwBUI8kwFLU6
2707,Rae Sremmurd,2022-05-18 03:46,208120,Swang,6mapJIPnQ23RTAevUoE0DL
2708,Eric Bellinger,2022-05-18 03:46,441,Valet (feat. Fetty Wap and 2 Chainz),7osBjxxoPSCceUMdkyFh9O
2709,Polo G,2022-05-18 03:46,928,21,3JKgcAa7r07ocVWcV8bS0H
2710,Tory Lanez,2022-05-18 03:46,2101,Broke In A Minute,4xqIYGwwZTEem9U8A42SPF
2711,Mike WiLL Made-It,2022-05-18 03:50,252520,23,20FZrLl9zSbO9b3DhaqO6M
2712,Kanye West,2022-05-18 03:53,167600,Champion,4UQMOPSUVJVicIQzjAcRRZ
2713,Subtronics,2022-05-18 03:54,49200,Scream Saver,3svdq1Crgj8IMezbI1K6cO
2714,Kanye West,2022-05-18 03:57,185973,Good Night,3bhyo2ED5Yd4RLydQBDtD6
2715,Logic,2022-05-18 03:59,103985,Under Pressure,5LME7YULt0enp6UAB8VoDn
2716,Lil Tecca,2022-05-18 04:02,190344,REPEAT IT (with Gunna),21AJQhGZpujjZQXByZAXpr
2717,Hikaru Utada,2022-05-18 04:06,252026,One Last Kiss,5RhWszHMSKzb7KiXk4Ae0M
2718,A Boogie Wit da Hoodie,2022-05-18 05:11,221714,Look Back at It - Tiësto and SWACQ Remix,3v1srNR64XH3BOjPKT8C70
2719,Skrillex,2022-05-18 07:49,77787,HUMBLE. - SKRILLEX REMIX,65ES1qwOB577ZnTkizMXJJ
2720,Bebetta,2022-05-18 07:50,3134,Lonely Planet Boy,1fTtU13fQeILRP5jpAYTNM
2721,Sara Kays,2022-05-18 07:50,3424,Remember That Night?,1nYzjrdVQ8RpF93M0jPFW7
2722,New York Dolls,2022-05-18 07:51,10158,Lonely Planet Boy,6pH1ax493xc9tcpSOyajat
2723,Pratt & McClain,2022-05-18 07:52,2925,Happy Days (Theme from ''Happy Days''),1CCuMgDauGruOwxrSh9NSW
2724,xva,2022-05-18 08:07,12714,Throw That u!,7FviRM5mEsU5wdo7BHp1eL
2725,Childish Gambino,2022-05-18 08:07,3738,Les,0mCVNGC4Vvb6gDDQrDpaRh
2726,Travis Scott,2022-05-18 08:11,209115,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9
2727,Semisonic,2022-05-18 08:15,274160,Closing Time,1A5V1sxyCLpKJezp75tUXn
2728,Kygo,2022-05-18 08:19,223186,Stole the Show,5masKPHeAOVNgxdLebIcK7
2729,YUNGBLUD,2022-05-18 08:24,239507,11 Minutes (with Halsey feat. Travis Barker),4mGdjNMo0RonTlOEb7cYg4
2730,Red Hot Chili Peppers,2022-05-18 08:28,269000,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx
2731,Travis Scott,2022-05-18 08:34,338438,STOP TRYING TO BE GOD,1xYpVRspgaLxdJLOTQkTjg
2732,Elliott Smith,2022-05-18 08:34,24961,Say Yes,3XtkcPHbYX0BImTQLlbSVN
2733,J. Cole,2022-05-18 08:36,114337,Rise and Shine,1CivPhVrRCMZixFOQe3NKx
2734,ILLENIUM,2022-05-18 08:46,88839,Blame Myself,72srz1PlxoUUNiw6JcqaaI
2735,Palace,2022-05-18 08:51,249840,Live Well,2H30WL3exSctlDC9GyRbD4
2736,Young the Giant,2022-05-18 08:54,211386,Heat of the Summer,649o53ULWYN1y7V2OI5kgo
2737,boy pablo,2022-05-18 08:57,172941,Everytime,4zvHZWOGyL7WcmqHOgtGCW
2738,The Kooks,2022-05-18 09:02,284529,Tesco Disco,6NWhfS1MxN5yTlDDH0ooRX
2739,Michael Seyer,2022-05-18 09:05,193573,Little China Boy,1gxKWuo2AQsjya7TkRCzsF
2740,COIN,2022-05-18 09:06,580,Lately II,1PzVVRRgM1a2PhWn3RTOiW
2741,Surfaces,2022-05-18 09:06,6358,Come Around,51Y4iioygr0cdsQdcl7oLJ
2742,Surfaces,2022-05-18 09:09,186631,Come Around,51Y4iioygr0cdsQdcl7oLJ
2743,COIN,2022-05-18 09:14,69333,Lately II,1PzVVRRgM1a2PhWn3RTOiW
2744,blackbear,2022-05-18 09:17,201398,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
2745,NugLife,2022-05-18 09:18,22104,Digital Dope,0lMdefFBuqbZ9NJzZesqVD
2746,blackbear,2022-05-18 09:18,1695,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
2747,NugLife,2022-05-18 09:19,106157,Digital Dope,0lMdefFBuqbZ9NJzZesqVD
2748,Jaymison,2022-05-18 09:22,147749,Rockstar,7isqxwFAyLpHzTQQ8Xo8LS
2749,21 Savage,2022-05-18 09:25,181715,My Dawg,42Tohunwlh34o0mgxYx5iq
2750,Jack Harlow,2022-05-18 09:28,156497,Tyler Herro,3w1WjD2zJqjBjDz5fwqQPJ
2751,"Tyler, The Creator",2022-05-18 09:30,146481,CORSO,46oHvXwpEZOFX518we1nJD
2752,XXXTENTACION,2022-05-18 09:33,162213,4Peat,05And5JRQJeIaMASE5D9Nj
2753,slowthai,2022-05-18 09:35,132794,MAGIC,7vxuYx5faAjfHqAEq2xZGs
2754,Juice WRLD,2022-05-18 09:37,142025,Make Believe,1goNZsIE8w3NQOzlP40veh
2755,Juice WRLD,2022-05-18 09:38,39968,Desire,0C3gyphZJY83XplEHz30m0
2756,MadeinTYO,2022-05-18 09:42,206397,6 Rings,4mNXjv5uILYOrMQ0sOIhYA
2757,Ski Mask The Slump God,2022-05-18 09:43,103266,Intro,7i3kr1y4u5MdWyCpWy3Tcb
2758,Night Lovell,2022-05-18 09:44,31398,RIP Trust,5EcOG3mutCn3wfCiYhsFez
2759,Sublime With Rome,2022-05-18 09:45,38274,Goodbyes,6kpKgO0iPsRkmslT5woRh5
2760,Major Lazer,2022-05-18 09:47,97012,Sua Cara,3XfsA0zVsrPkVkaDDEr73B
2761,Calvin Harris,2022-05-18 09:51,230813,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk
2762,Calvin Harris,2022-05-18 09:54,222160,This Is What You Came For (feat. Rihanna),071vk6roPds9kIlMFaEP4Z
2763,Calvin Harris,2022-05-18 09:58,222533,Summer,6YUTL4dYpB9xZO5qExPf05
2764,Zella Day,2022-05-18 10:01,186213,East of Eden,2Wc2tcQl7cPetPKeXH3GD3
2765,Raymond Revel,2022-05-18 10:05,179854,Sunrise,2nzrd4xmwFyKwwoURFEAuU
2766,Halsey,2022-05-18 10:09,277623,Castle,16w8ZGVSjI4TlTLV8VimBY
2767,Seafret,2022-05-18 10:13,229173,Atlantis,1Fid2jjqsHViMX6xNH70hE
2768,Zella Day,2022-05-18 10:17,225652,Hypnotic - Vanic Remix,1lhLZGDYPwXeOjfpxMWtQZ
2769,Sam Fischer,2022-05-18 10:17,951,This City,3H3r2nKWa3Yk5gt8xgmsEt
2770,SYML,2022-05-18 10:33,122949,Where's My Love,1B62o4CbdL9ckGvwsz2cgn
2771,Travis Scott,2022-05-18 10:35,150043,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR
2772,The Notorious B.I.G.,2022-05-18 10:42,366880,Notorious Thugs - 2014 Remaster,19FsxX4RthRMZGfXkImdCb
2773,Lil Baby,2022-05-18 10:45,187464,Off White VLONE (Lil Baby & Gunna feat. Lil Durk & NAV),6PoKfDY78ih5OveWirggRX
2774,A$AP Rocky,2022-05-18 10:52,315773,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq
2775,Mac Miller,2022-05-18 11:00,480186,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb
2776,NAV,2022-05-18 11:04,228080,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25
2777,Glass Animals,2022-05-18 11:08,238805,Heat Waves,3USxtqRwSYz57Ewm6wWRMp
2778,Future,2022-05-18 11:13,346906,Codeine Crazy,0joQFwiBKmi6X1Iq5R1ubH
2779,Kanye West,2022-05-18 11:18,301586,Wolves,432hUIl3ISDeytYW5XBQ5h
2780,The Strumbellas,2022-05-18 11:22,203653,Spirits,7GJ572zvnU94VZVrj5XRtb
2781,Elliott Smith,2022-05-18 11:24,139000,Say Yes,3XtkcPHbYX0BImTQLlbSVN
2782,A$AP Rocky,2022-05-18 11:29,289586,Long Live A$AP,60Mq4EumvcSXznNugo9Op3
2783,Childish Gambino,2022-05-18 11:32,210673,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0VXfZi7XhfJnuBvF6XiypU
2784,J. Cole,2022-05-18 11:37,264746,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
2785,Travis Scott,2022-05-18 11:40,209115,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9
2786,NAV,2022-05-18 11:43,188117,Codeine (feat. Gunna),6NzuJWrNriXAbSmscAuSIq
2787,Sublime,2022-05-18 11:47,182746,Santeria,2hnMS47jN0etwvFPzYk11f
2788,Black Pumas,2022-05-18 11:51,246586,Colors,6d4FWjx72iuRWzn1HwywLK
2789,Oasis,2022-05-18 11:55,258906,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
2790,Kendrick Lamar,2022-05-18 11:59,239026,Die Hard,2g6tReTlM2Akp41g0HaeXN
2791,Kendrick Lamar,2022-05-18 12:05,386906,Money Trees,2HbKqm4o0w5wEeEFXm2sD4
2792,Travis Scott,2022-05-18 12:08,175720,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
2793,Travis Scott,2022-05-18 12:12,218283,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
2794,Kendrick Lamar,2022-05-18 12:16,232186,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s
2795,A$AP Mob,2022-05-18 12:21,302004,Yamborghini High (feat. Juicy J),2rqUblDWJKlMVwh9uJc0Vv
2796,Childish Gambino,2022-05-18 12:26,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
2797,Jhené Aiko,2022-05-18 12:31,276960,Sativa,2pg2TiYo9Rb8KeB5JjP7jS
2798,Kodak Black,2022-05-18 12:34,202332,Halloween,5KYy4AxlClkQPWaF1Iat3g
2799,Viniq,2022-05-18 12:39,269035,Pretty Face,0SS8cxt048udmO99CHHdRp
2800,NAV,2022-05-18 12:42,215066,Call Me,1xpXnpIpuvzpx9jz15baJF
2801,JACKBOYS,2022-05-18 12:45,181144,GATTI,40mjsnRjCpycdUw3xhS20g
2802,Future,2022-05-18 12:50,265213,Thought It Was a Drought,5ihDGnhQgMA0F0tk9fNLlA
2803,JACKBOYS,2022-05-18 12:53,157712,OUT WEST (feat. Young Thug),6gi6y1xwmVszDWkUqab1qw
2804,Yo Gotti,2022-05-18 12:57,257266,Law (feat. E-40),7mhk9WyqZZzvTTCQKfh2iV
2805,Travis Scott,2022-05-18 13:00,190557,BUTTERFLY EFFECT,2cYqizR4lgvp4Qu6IQ3qGN
2806,Subtronics,2022-05-18 13:04,236800,Scream Saver,3svdq1Crgj8IMezbI1K6cO
2807,Nas,2022-05-18 13:07,190261,Wave Gods,14246VCxRDGZHqlMlqWSz4
2808,Childish Gambino,2022-05-18 13:15,462253,That Power,2HI4QQQDjKde4ua1lbkFcN
2809,A$AP Rocky,2022-05-18 13:18,212640,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka
2810,Childish Gambino,2022-05-18 13:24,317293,Les,0mCVNGC4Vvb6gDDQrDpaRh
2811,Childish Gambino,2022-05-18 13:28,233405,Lights Turned On,48otelBlQznqDX6Uuio485
2812,Black Eyed Peas,2022-05-18 13:32,284373,Meet Me Halfway,6wOYnPq1hPihRepcDClPUw
2813,NAV,2022-05-18 13:36,228106,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
2814,Metro Boomin,2022-05-18 13:40,203266,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
2815,A$AP Rocky,2022-05-18 13:42,158133,Wassup,1bjTEsJdDdbuA5JsdRRxhP
2816,Migos,2022-05-18 13:47,304041,Slippery (feat. Gucci Mane),0TBgMKD86t1VP3IzhxCoUl
2817,Gunna,2022-05-18 13:51,197760,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
2818,Lil Uzi Vert,2022-05-18 13:54,198944,Money Longer,0B8QzDH7YWih85V5SEMnyJ
2819,A$AP Rocky,2022-05-18 13:58,238306,L$D,4S7YHmlWwfwArgd8LfSPud
2820,A$AP Rocky,2022-05-18 14:01,158205,Sundress,2aPTvyE09vUCRwVvj0I8WK
2821,A$AP Rocky,2022-05-18 14:04,227426,Canal St. (feat. Bones),0rBMP6VVGRgwnzZCLpijyl
2822,Gunna,2022-05-18 14:08,193986,alotta cake,19QKaApDINxlRSKX3w1xSB
2823,NAV,2022-05-18 14:09,106201,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo
2824,The Notorious B.I.G.,2022-05-18 14:10,9682,Notorious Thugs - 2014 Remaster,19FsxX4RthRMZGfXkImdCb
2825,"Tyler, The Creator",2022-05-18 14:10,15673,LEMONHEAD (feat. 42 Dugg),5fbHRCsGpFIOLRtlhCRFDR
2826,A$AP Ferg,2022-05-18 14:10,7012,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3
2827,Travis Scott,2022-05-18 14:10,1323,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR
2828,Young Thug,2022-05-18 14:13,157520,Millions,43YQDj1KOPMFAUcTEPKy4p
2829,Drake,2022-05-18 14:14,62523,Big Rings,7jslhIiELQkgW9IHeYNOWE
2830,Phoenix,2022-05-18 14:15,25216,If I Ever Feel Better,3AA8xNhDC0MpqwkGX3EP5V
2831,Halsey,2022-05-18 14:18,199593,Gasoline,2IO7yf562c1zLzpanal1DT
2832,NF,2022-05-18 14:21,148809,Paralyzed,5DHQKZCOZhGNTbYBCekWx0
2833,Duncan Laurence,2022-05-18 14:22,53289,Arcade,1Xi84slp6FryDSCbzq4UCD
2834,slowthai,2022-05-19 00:16,4109,MAGIC,7vxuYx5faAjfHqAEq2xZGs
2835,slowthai,2022-05-19 00:16,95712,MAGIC,7vxuYx5faAjfHqAEq2xZGs
2836,21 Savage,2022-05-19 00:16,673,My Dawg,42Tohunwlh34o0mgxYx5iq
2837,21 Savage,2022-05-19 00:19,181715,My Dawg,42Tohunwlh34o0mgxYx5iq
2838,blackbear,2022-05-19 00:22,201398,me & ur ghost,5tiZBnx5IvETA0Pj3gELjn
2839,Michael Seyer,2022-05-19 00:26,193573,Little China Boy,1gxKWuo2AQsjya7TkRCzsF
2840,Elliott Smith,2022-05-19 00:28,139000,Say Yes,3XtkcPHbYX0BImTQLlbSVN
2841,New York Dolls,2022-05-19 00:38,248866,Lonely Planet Boy,6pH1ax493xc9tcpSOyajat
2842,Oasis,2022-05-19 00:43,258906,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
2843,Childish Gambino,2022-05-19 00:48,317293,Les,0mCVNGC4Vvb6gDDQrDpaRh
2844,Kodak Black,2022-05-19 00:51,202332,Halloween,5KYy4AxlClkQPWaF1Iat3g
2845,Travis Scott,2022-05-19 00:55,209115,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9
2846,Mac Miller,2022-05-19 01:05,481787,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb
2847,A$AP Rocky,2022-05-19 01:08,212640,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka
2848,NAV,2022-05-19 01:11,188117,Codeine (feat. Gunna),6NzuJWrNriXAbSmscAuSIq
2849,A$AP Rocky,2022-05-19 01:16,158133,Wassup,1bjTEsJdDdbuA5JsdRRxhP
2850,Nas,2022-05-19 01:19,190261,Wave Gods,14246VCxRDGZHqlMlqWSz4
2851,Kendrick Lamar,2022-05-19 01:23,152985,Savior - Interlude,5G4uLkFKdEZLcuNyeomQmE
2852,Kendrick Lamar,2022-05-19 01:24,107333,Savior,3drdWsJKiVCSQ2gKhd9BDT
2853,Travis Scott,2022-05-19 01:27,175720,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
2854,A$AP Rocky,2022-05-19 01:31,766,Sundress,2aPTvyE09vUCRwVvj0I8WK
2855,Childish Gambino,2022-05-19 01:31,1648,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0VXfZi7XhfJnuBvF6XiypU
2856,NAV,2022-05-19 01:31,3746,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
2857,Childish Gambino,2022-05-19 01:31,233405,Lights Turned On,48otelBlQznqDX6Uuio485
2858,A$AP Rocky,2022-05-19 01:31,1230,Wassup,1bjTEsJdDdbuA5JsdRRxhP
2859,Childish Gambino,2022-05-19 01:37,326933,Redbone,0wXuerDYiBnERgIpbb3JBR
2860,Towkio,2022-05-19 01:41,224082,Heaven Only Knows,4XseX48eNHfBNRzyCoBc9K
2861,LSDREAM,2022-05-19 01:45,238745,ETERNAL NOW,3Od1ZJW0O6puhUWFzlg85d
2862,deprezz,2022-05-19 01:47,111049,baby girl,2cSdAkzAf2T4j4aLvx4LLz
2863,Kid Cudi,2022-05-19 01:50,216560,She Knows This,1xzUQMiCoY5pdego0pHMeV
2864,Kanye West,2022-05-19 01:51,69706,I'll Fly Away,6MgGapP3EPFm9kYUvYBTZR
2865,A Boogie Wit da Hoodie,2022-05-19 01:55,214592,Demons and Angels (feat. Juice WRLD),3L19besdNQzd342qL78xqm
2866,Metro Boomin,2022-05-19 01:58,203266,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz
2867,Oasis,2022-05-19 02:03,249681,Wonderwall,7ygpwy2qP3NbrxVkHvUhXY
2868,A$AP Rocky,2022-05-19 02:05,162253,Arya (feat. A$AP Rocky),0Rq6JJwpZ9f1SU6Cfhgjv7
2869,A$AP Rocky,2022-05-19 02:09,233061,A$AP Forever (feat. Moby),3oHkMCVJyOcjg5FhfLc2Rq
2870,Gunna,2022-05-19 02:12,167840,thought i was playing,5dqeWGM9sqLd5bZhyBikrZ
2871,Kanye West,2022-05-19 02:18,357653,Gorgeous,23SZWX2IaDnxmhFsSLvkG2
2872,Colony House,2022-05-19 02:21,177773,Silhouettes,5zYduVIUSgSWmv56IwBmRl
2873,Pusha T,2022-05-19 02:24,153266,What Would Meek Do?,5vnuJ8EopkP5dHukpOmT3L
2874,Cordae,2022-05-19 02:27,182068,Today (feat. Gunna),7z3rc7SCgjbAztt1cbXkVj
2875,Daft Punk,2022-05-19 02:31,248413,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,2Foc5Q5nqNiosCNqttzHof
2876,Jonas Blue,2022-05-19 02:34,201254,By Your Side,62DTauF0xGYnkxDAhIdvt6
2877,Calvin Harris,2022-05-19 02:37,189671,By Your Side (feat. Tom Grennan),0vR2rIVORmgeKiGIgNT0fV
2878,Kanye West,2022-05-19 02:43,359800,Blood On The Leaves,42GcjriRK6srwHkfbkBqVl
2879,Chief Keef,2022-05-19 02:48,293840,I Don't Like,1h6kgem1ai8vUgO1rZOwfB
2880,Travis Scott,2022-05-19 02:51,176720,WHO? WHAT!,4KYS9GK68yeuUJ8vJfPxrq
2881,Travis Scott,2022-05-19 02:54,176160,Never Catch Me,3jg8bevUzKYONDLBBQquif
2882,Travis Scott,2022-05-19 02:58,213863,beibs in the trap,0ESJlaM8CE1jRWaNtwSNj8
2883,Travis Scott,2022-05-19 03:02,859,Apple Pie,6scpNkWEmUxmKY7nYjVLsX
2884,Travis Scott,2022-05-19 03:02,3413,Sky Fall,7p7pzSVr2zovan3m1m5hFm
2885,Young Thug,2022-05-19 03:02,1091,pick up the phone,20dP2DaMHIAmwWAbp7peSr
2886,21 Savage,2022-05-19 03:02,154384,No Heart,4gmmRb6bZJffOOiww1JGTO
2887,Tyga,2022-05-19 03:03,719,Ayy Macarena - Remix,64RTHdDcAWhX47bhH8nA4u
2888,Childish Gambino,2022-05-19 03:03,928,You See Me,6Rs79BpoJYdQpbMXP41I3B
2889,Big Sean,2022-05-19 03:03,1091,Go Legend (& Metro Boomin),3wAI7MIQtTgwcRmwchPZBc
2890,Only The Family,2022-05-19 03:03,743,Crazy Story,5i0eJv1DzuyhaYnro4wTKg
2891,Daughter,2022-05-19 03:03,882,Medicine,4TxJQDtvYHJcOBH6ONi6q2
2892,Key Glock,2022-05-19 03:03,766,Word on the Streets,3jhStgnHgwPGaSyhdHuT1Z
2893,Mustard,2022-05-19 03:03,789,Want Her,4zrwPfq5ENLzjq41Txs2HR
2894,Kanye West,2022-05-19 03:03,7012,I'll Fly Away,6MgGapP3EPFm9kYUvYBTZR
2895,dvsn,2022-05-19 03:03,789,Memories,5szyU7UOFTE4lupMjbjbJj
2896,As Tall As Lions,2022-05-19 03:03,789,Where Do I Stand?,5ffyW6tHJ5qJoVJPVBQdDj
2897,COIN,2022-05-19 03:06,203720,Atlas,7HbTWMc28PYvjltuhArnKG
2898,Michael Seyer,2022-05-19 03:09,193573,Little China Boy,1gxKWuo2AQsjya7TkRCzsF
2899,Sticky Fingers,2022-05-19 03:43,859,Cyclone (The Village Sessions),53XM8O6sQ4YzCq2jYgXuC6
2900,Noah Chenfeld,2022-05-19 03:43,72979,Song for Ono,4hWuf5QSkNFHw3aeopeefi
2901,THE DRIVER ERA,2022-05-19 03:46,210445,Low,7z3WQOqbLSckX1D2VNKdNS
2902,Mac Miller,2022-05-19 04:10,5735,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb
2903,Little Comets,2022-05-19 04:10,146082,Tricolour,77UD3I3Eo9h4rJfCcIBMoj
2904,Mac Miller,2022-05-19 04:46,596474,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb
2905,UMI,2022-05-19 04:49,147304,Midnight Blues,5HYSOEDwblGTVSh88TZnet
2906,UMI,2022-05-19 04:52,201933,Down to Earth,5QzdYVqeAPnlBfbuJQ2AaO
2907,UMI,2022-05-19 04:55,160500,Butterfly,4qkVALwOxCIEZ7I5gkZ3m4
2908,UMI,2022-05-19 04:58,159906,Ordinary,5Xhsf1DLA9j2pVyCbqjkLh
2909,UMI,2022-05-19 05:01,190960,Love Affair,4ZaRg5Sf4TKr0YcFRLh7QJ
2910,UMI,2022-05-19 05:03,133666,High School,2Q5l817bEwCulz8WjTqyvL
2911,UMI,2022-05-19 05:06,44122,Where I Wander,7axKhsbJplB85EanYjZ52S
2912,UMI,2022-05-19 05:06,164336,FRIENDZONE,2FgmJCCxoRb6LEd5biOZxp
2913,Travis Scott,2022-05-19 05:07,1184,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
2914,Travis Scott,2022-05-19 05:07,534,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
2915,Yo Gotti,2022-05-19 05:07,789,Law (feat. E-40),7mhk9WyqZZzvTTCQKfh2iV
2916,Kanye West,2022-05-19 05:07,5874,Wolves,432hUIl3ISDeytYW5XBQ5h
2917,Kanye West,2022-05-19 05:07,2205,Wolves,432hUIl3ISDeytYW5XBQ5h
2918,Childish Gambino,2022-05-19 05:10,210673,"III. Telegraph Ave. (""Oakland"" by Lloyd)",0VXfZi7XhfJnuBvF6XiypU
2919,A$AP Rocky,2022-05-19 05:14,238306,L$D,4S7YHmlWwfwArgd8LfSPud
2920,A$AP Rocky,2022-05-19 05:18,227426,Canal St. (feat. Bones),0rBMP6VVGRgwnzZCLpijyl
2921,Jhené Aiko,2022-05-19 05:23,276960,Sativa,2pg2TiYo9Rb8KeB5JjP7jS
2922,A$AP Rocky,2022-05-19 05:25,158133,Wassup,1bjTEsJdDdbuA5JsdRRxhP
2923,NAV,2022-05-19 05:29,215066,Call Me,1xpXnpIpuvzpx9jz15baJF
2924,Black Eyed Peas,2022-05-19 05:34,284373,Meet Me Halfway,6wOYnPq1hPihRepcDClPUw
2925,A$AP Rocky,2022-05-19 05:39,315773,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",3oHkMCVJyOcjg5FhfLc2Rq
2926,NAV,2022-05-19 05:43,228080,Wanted You (feat. Lil Uzi Vert),1Faq8G2y56A8fRv7HsLq25
2927,Kendrick Lamar,2022-05-19 05:46,232186,All The Stars (with SZA),3GCdLUSnKSMJhs4Tj6CV3s
2928,NAV,2022-05-19 05:50,188117,Codeine (feat. Gunna),6NzuJWrNriXAbSmscAuSIq
2929,A$AP Mob,2022-05-19 05:54,9327,Yamborghini High (feat. Juicy J),2rqUblDWJKlMVwh9uJc0Vv
2930,J. Cole,2022-05-19 05:54,264746,Deja Vu,6I6NX6tjGsxFAsIfGzY9lJ
2931,Kendrick Lamar,2022-05-19 05:54,1486,Money Trees,2HbKqm4o0w5wEeEFXm2sD4
2932,Sublime,2022-05-19 05:57,182746,Santeria,2hnMS47jN0etwvFPzYk11f
2933,Elliott Smith,2022-05-19 06:00,139000,Say Yes,3XtkcPHbYX0BImTQLlbSVN
2934,Mac Miller,2022-05-19 06:08,480186,Cinderella (feat. Ty Dolla $ign),2lpygKqzPFtItQ4ss3cgfb
2935,Migos,2022-05-19 06:13,304041,Slippery (feat. Gucci Mane),0TBgMKD86t1VP3IzhxCoUl
2936,Gunna,2022-05-19 06:16,197760,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG
2937,A$AP Rocky,2022-05-19 06:30,189109,Wild for the Night (feat. Skrillex & Birdy Nam Nam),2rzBvHM9h36Tpdj7Jdajka
2938,Travis Scott,2022-05-19 06:33,789,NO BYSTANDERS,6OaVWaGfhXn70ZJfdVcabn
2939,Kendrick Lamar,2022-05-19 06:37,239026,Die Hard,2g6tReTlM2Akp41g0HaeXN
2940,A$AP Rocky,2022-05-19 06:42,289586,Long Live A$AP,60Mq4EumvcSXznNugo9Op3
2941,Kanye West,2022-05-19 06:47,301586,Wolves,432hUIl3ISDeytYW5XBQ5h
2942,Black Pumas,2022-05-19 07:56,246586,Colors,6d4FWjx72iuRWzn1HwywLK
2943,A$AP Ferg,2022-05-19 08:01,275866,Shabba (feat. A$AP Rocky),7eaKWfov7b2Qa2n6HTesL3
2944,Travis Scott,2022-05-19 08:04,175720,HIGHEST IN THE ROOM,3eekarcy7kvN4yt5ZFzltW
2945,Travis Scott,2022-05-19 08:06,150043,YOSEMITE,7lAK3oHbfEnvUQWosrMMpR
2946,Future,2022-05-19 08:11,265213,Thought It Was a Drought,5ihDGnhQgMA0F0tk9fNLlA
2947,The Strumbellas,2022-05-19 08:15,203653,Spirits,7GJ572zvnU94VZVrj5XRtb
2948,Nas,2022-05-19 08:20,190261,Wave Gods,14246VCxRDGZHqlMlqWSz4
2949,NAV,2022-05-19 08:22,113117,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
2950,NAV,2022-05-19 09:03,114997,Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m
2951,Kodak Black,2022-05-19 09:06,202332,Halloween,5KYy4AxlClkQPWaF1Iat3g
