,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,song_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,duration_ms,loudness,valence,mode,key
2020,2020,2020,2020,2iicKPnvOKfbJZJZtuQnjy,0.748,0.0798,139.979,0.13,0.00908,0.0,0.921,162886,-5.093,0.801,1,1
2021,2021,2021,2021,5BbdKBZO0TH0GhfxUfyhL9,0.517,0.143,119.996,0.0706,0.217,0.0,0.877,162053,-5.426,0.255,0,2
2022,2022,2022,2022,6XNANAB7sFvkfho6bMCp7o,0.86,0.153,90.937,0.043,0.135,0.0,0.569,270960,-4.116,0.289,1,9
2023,2023,2023,2023,3QzAOrNlsabgbMwlZt7TAY,0.545,0.151,97.008,0.0735,0.392,0.0,0.809,180435,-6.678,0.244,1,7
2024,2024,2024,2024,50a8bKqlwDEqeiEknrzkTO,0.633,0.139,137.994,0.0902,0.0467,0.000189,0.892,195047,-7.471,0.459,1,8
2025,2025,2025,2025,14X1WxiHXdVRJ99cMCBzOE,0.635,0.245,119.954,0.212,0.102,0.0,0.826,224916,-5.181,0.808,0,5
2026,2026,2026,2026,6Hx9gLuAKkOfoZoL79OSI1,0.814,0.139,120.005,0.0382,0.0183,0.0,0.66,180013,-3.179,0.248,1,8
2027,2027,2027,2027,5L9WFUodzACitS1TiGm7Mi,0.499,0.108,133.978,0.0308,0.0478,0.0,0.643,275040,-6.795,0.363,0,2
2028,2028,2028,2028,1nX9KhK3Fff27SnrIor2Yb,0.5,0.155,75.012,0.425,0.118,0.0,0.796,255560,-7.21,0.227,1,1
2029,2029,2029,2029,0VlpgNPHWCyh8xxLcaK2fp,0.577,0.107,154.081,0.357,0.0109,0.0,0.824,159927,-9.443,0.442,1,2
2030,2030,2030,2030,2LNMhZ3YijTO7USmqjgJfG,0.448,0.109,120.055,0.0539,0.591,0.0,0.794,231333,-4.771,0.588,0,10
2031,2031,2031,2031,0P6AWOA4LG1XOctzaVu5tt,0.573,0.126,101.925,0.0585,0.495,0.0,0.775,171806,-4.933,0.667,1,11
2032,2032,2032,2032,3wGXyJGsCf1myH5MooQIqE,0.606,0.166,160.223,0.456,0.00266,0.0,0.766,140000,-6.064,0.352,1,9
2033,2033,2033,2033,3j84U36KvLeXNDPv4t5pI8,0.559,0.344,202.015,0.127,0.174,0.0,0.682,192471,-5.545,0.137,1,0
2034,2034,2034,2034,1BuZAIO8WZpavWVbbq3Lci,0.831,0.118,173.948,0.15,0.0168,0.0,0.713,332301,-4.75,0.584,0,1
2035,2035,2035,2035,59nOXPmaKlBfGMDeOVGrIK,0.642,0.0686,83.389,0.34,0.314,0.0,0.463,189893,-4.474,0.339,1,1
2036,2036,2036,2036,6LpavSgQBTJmf7KteLNyKI,0.927,0.298,84.976,0.389,0.207,0.0,0.508,450164,-6.12,0.737,1,9
2037,2037,2037,2037,5w4q9Es264UdYYr2AjnPhU,0.536,0.183,119.043,0.0526,0.253,0.000172,0.786,207880,-7.955,0.375,0,0
2038,2038,2038,2038,3DarAbFujv6eYNliUTyqtz,0.705,0.12,110.97,0.0284,0.259,8.92e-05,0.764,208667,-3.463,0.781,1,8
2039,2039,2039,2039,5KzBH7THRVKCCmkMp1tazw,0.286,0.122,151.86,0.0469,0.608,0.000591,0.609,250680,-13.184,0.14,1,9
2040,2040,2040,2040,6MEDfjHxnVNcYmHe3mM6L2,0.558,0.0808,83.465,0.179,0.227,0.0,0.479,262680,-6.074,0.8,1,11
2041,2041,2041,2041,1K1b1rPjbbam1NXUPg4VrK,0.19,0.102,113.955,0.0447,0.549,0.00229,0.849,200880,-9.628,0.203,1,7
2042,2042,2042,2042,4tv72g5KnIy4XbyDBhEFgA,0.484,0.154,91.92,0.045,0.361,1.11e-05,0.615,200877,-9.938,0.489,1,2
2043,2043,2043,2043,1nnUBYz0pknEfkVWcMJo0k,0.0098,0.278,77.443,0.542,0.919,0.000614,0.33,1987023,-25.281,0.0714,0,11
2044,2044,2044,2044,5dbXbgD4PC2SPzgnz7c8Xv,0.0636,0.083,85.694,0.0387,0.899,0.828,0.0887,360002,-34.929,0.0506,1,2
2045,2045,2045,2045,2EnrAtC1T9szfMtS65EBOy,0.0181,0.364,79.193,0.0519,0.95,0.964,0.124,119824,-32.23,0.0594,1,1
2046,2046,2046,2046,3hNoh3EnKIaRaTiIAMy7hF,0.02,0.107,135.53,0.0407,0.922,0.897,0.153,67697,-34.849,0.0383,1,0
2047,2047,2047,2047,6tp3xF3JiYtqL90Fu2e7SI,0.0714,0.111,0.0,0.0,0.924,0.973,0.0,90001,-43.455,0.0,1,0
2048,2048,2048,2048,7tEQbDcr0lbAjUbDYCicIy,0.0333,0.095,68.194,0.046,0.988,0.939,0.207,128753,-28.567,0.0379,1,7
2049,2049,2049,2049,6vtVKjwYClcfPngRBNouAy,0.00648,0.13,71.66,0.0434,0.969,0.764,0.173,126581,-38.836,0.0398,1,7
2050,2050,2050,2050,7qp5NMNQkYmX4QCfQYI6zo,0.00259,0.0885,70.291,0.0475,0.994,0.833,0.181,130000,-42.781,0.0388,1,4
2051,2051,2051,2051,0xMKHu2QQi7mszN7VkgJRE,0.0601,0.102,70.52,0.0373,0.98,0.876,0.158,142792,-25.721,0.0375,1,9
2052,2052,2052,2052,3cwY17LVTUbiLlDSd96UNj,0.0104,0.108,71.343,0.0412,0.949,0.863,0.273,46000,-26.767,0.0476,1,2
2053,2053,2053,2053,0uRm6jCU2HMQmrIeqOfJC7,0.000127,0.108,134.404,0.0573,0.941,0.957,0.152,208957,-39.912,0.035,1,0
2054,2054,2054,2054,60txGipBFnwGUYGYkMhoKe,0.0516,0.39,52.496,0.0998,0.766,0.926,0.352,105000,-34.376,0.178,1,1
2055,2055,2055,2055,1V8faVuomejBwEMhQhMxAx,0.257,0.0948,119.92,0.0361,0.83,0.361,0.378,140000,-16.817,0.0544,1,0
2056,2056,2056,2056,3wuoCQppaGQvL0EbHGhb0I,0.000928,0.0891,72.306,0.0471,0.991,0.446,0.156,101000,-35.324,0.0364,1,5
2057,2057,2057,2057,7rPwJhrXN9Sv2t8IT0xkie,0.00666,0.0963,71.715,0.0526,0.988,0.934,0.225,110713,-38.046,0.0501,0,4
2058,2058,2058,2058,04PRD2qaoBxM6mGN0ItIef,0.042,0.109,80.597,0.0392,0.92,0.909,0.238,116215,-27.59,0.0761,1,2
2059,2059,2059,2059,2ozKZ4WbmST4tPA0ilmd9z,0.00578,0.111,120.019,0.192,0.725,0.973,0.287,149938,-36.388,0.236,1,2
2060,2060,2060,2060,418CvLtPGqgZuq97s4W4nS,0.056,0.423,79.683,0.153,0.898,0.937,0.218,120000,-35.086,0.217,1,5
2061,2061,2061,2061,5Ys1yk78XoZvs9FusZGWum,0.23,0.112,84.188,0.0932,0.892,0.907,0.18,120000,-33.013,0.352,1,1
2062,2062,2062,2062,1n2HzVLCZSEZ2ME1AutT73,0.0437,0.0996,59.903,0.044,0.826,0.892,0.287,152000,-24.278,0.0863,1,11
2063,2063,2063,2063,7zWuP3Yz0Kyl2qINXRwWFj,0.00133,0.0806,68.344,0.0467,0.94,0.861,0.148,146379,-45.163,0.0394,1,0
2064,2064,2064,2064,4oeLN6cgDw4EbbQ7FquTf8,0.185,0.109,82.057,0.0412,0.949,0.978,0.182,233540,-15.061,0.0344,1,10
2065,2065,2065,2065,3VDaEO4Q3bjBZGG1gmNiKe,0.0522,0.112,156.493,0.0772,0.918,0.972,0.116,151187,-42.353,0.853,1,6
2066,2066,2066,2066,2OmlV0NYVjmDreZ8ctvXkW,0.0128,0.131,130.074,0.0441,0.994,0.911,0.167,117460,-33.849,0.0398,1,8
2067,2067,2067,2067,4u79483wfCBt3Z7OKWnJ7C,0.0312,0.0772,125.007,0.0418,0.926,0.919,0.249,231786,-32.721,0.0361,1,10
2068,2068,2068,2068,7rBITBCTDuZM89rM461Uxm,0.175,0.138,67.729,0.0363,0.98,0.989,0.192,110283,-18.152,0.0382,0,2
2069,2069,2069,2069,07yQ3y8OcLV4Ky9DbeGSOU,0.0185,0.349,95.246,0.0501,0.902,0.95,0.188,141151,-31.265,0.0384,1,7
2070,2070,2070,2070,3JjFbLgfTxg6q2ZtKhp0JI,0.00675,0.125,73.056,0.0925,0.952,0.728,0.0671,236239,-38.156,0.386,1,8
2071,2071,2071,2071,03uPo35VBQdaLkpWUgHQoR,0.0409,0.416,71.08,0.112,0.869,0.974,0.395,130500,-33.995,0.101,1,1
2072,2072,2072,2072,5HCsk7xh44F6WOOgHCEmR4,0.0127,0.0869,72.501,0.0463,0.986,0.978,0.131,71282,-33.608,0.105,0,10
2073,2073,2073,2073,6MrD4KIOvC7t2RyghovJbT,0.0178,0.116,138.738,0.0526,0.797,0.592,0.146,129021,-32.357,0.218,1,2
2074,2074,2074,2074,4olyMwkfgdQNvUX2lEKdSs,0.00264,0.114,74.018,0.04,0.957,0.853,0.136,192633,-27.114,0.0373,0,10
2075,2075,2075,2075,0oMiVVZ9I9b8vUFZfUaXAi,0.0304,0.107,76.748,0.0623,0.996,0.922,0.15,182479,-29.081,0.0284,1,6
2076,2076,2076,2076,2LUuMREIpwoMpu2PnkUytz,0.0525,0.404,47.671,0.115,0.921,0.972,0.383,100500,-34.109,0.0464,1,0
2077,2077,2077,2077,4sEwQ1ZOz9AvWyTTNSBKTN,0.0134,0.116,139.996,0.0629,0.928,0.963,0.395,101053,-35.232,0.106,1,1
2078,2078,2078,2078,59Q3lB0ZbyUbgGHmmiDB4J,0.982,0.112,123.973,0.0933,0.913,0.946,0.774,30968,-24.186,0.0206,1,0
2079,2079,2079,2079,2Hw1PEMHot01CrcpyrL6zb,0.000697,0.0881,68.167,0.0435,0.995,0.529,0.223,127060,-45.636,0.0679,0,2
2080,2080,2080,2080,6WYokE7vI4UQKDmIp6tV31,0.186,0.11,71.023,0.236,0.776,0.969,0.293,150812,-36.143,0.584,1,0
2081,2081,2081,2081,7hZ4eFcmRflUR91crFQrxK,0.039,0.112,140.141,0.045,0.728,0.785,0.337,202500,-30.932,0.0294,1,4
2082,2082,2082,2082,7MVz5709JzOPleEf5cV45u,0.00224,0.0862,67.563,0.0451,0.974,0.746,0.189,120000,-41.144,0.0359,1,0
2083,2083,2083,2083,6zKHWIe88ZXTsoqC5iSUHb,0.0405,0.118,62.912,0.0371,0.685,0.854,0.205,231786,-26.894,0.037,0,1
2084,2084,2084,2084,6SkL2AmR0Iin2cFVzEKIH3,0.0155,0.107,71.209,0.0427,0.979,0.881,0.292,76247,-20.62,0.151,1,9
2085,2085,2085,2085,4CNum6BYzbNk4tHUGHyxL6,0.0248,0.373,84.292,0.0684,0.981,0.974,0.144,128963,-30.248,0.149,0,1
2086,2086,2086,2086,5NCyTOdaQLSjsE4QseSK9Z,0.0299,0.0982,139.187,0.0513,0.991,0.838,0.158,44826,-36.104,0.0736,0,3
2087,2087,2087,2087,2g72tUXCW3T4Q3teS3WQ9J,0.0688,0.11,129.008,0.0421,0.953,0.92,0.202,120059,-26.861,0.0509,0,10
2088,2088,2088,2088,6Z1zbNqipMzqC9BEBOdyJ4,0.0728,0.126,132.707,0.0428,0.973,0.916,0.171,137800,-24.027,0.0398,1,0
2089,2089,2089,2089,3huqIjkiPPx5jAEHUE5rQg,0.387,0.441,82.234,0.0412,0.924,0.0918,0.192,117000,-17.03,0.25,0,0
2090,2090,2090,2090,7m9Q5H7ySpJhQk7bhWL28C,0.115,0.111,130.68,0.0556,0.905,0.938,0.346,60924,-22.006,0.0959,1,8
2091,2091,2091,2091,2uCo96XAE7PBUYHvStXBWF,0.00206,0.0738,141.269,0.0473,0.993,0.981,0.142,136719,-42.248,0.0375,1,10
2092,2092,2092,2092,7hZ7fKDmolIEMfYwjWvnu2,0.0312,0.0999,133.022,0.0529,0.944,0.917,0.172,196905,-22.798,0.0267,1,0
2093,2093,2093,2093,7p0TNXyiRAUd4ohQi6baKW,0.117,0.137,68.637,0.0543,0.959,0.847,0.168,109996,-22.205,0.037,1,0
2094,2094,2094,2094,4eAswKbQckILkUD8ZEs86B,0.125,0.11,126.566,0.196,0.841,0.924,0.246,144000,-22.347,0.307,1,1
2095,2095,2095,2095,6Kuz6bXWcDnuDUqu1tSDc0,0.034,0.234,98.97,0.0495,0.978,0.976,0.218,124902,-30.491,0.116,1,4
2096,2096,2096,2096,02zPG0lzSoxTo5d1mNMLee,0.127,0.107,66.512,0.0915,0.894,0.96,0.32,60558,-23.916,0.0282,1,8
2097,2097,2097,2097,1tllSh0IxV4VNn4dfD2a0H,0.293,0.0961,168.358,0.0464,0.94,0.892,0.101,101114,-21.304,0.0346,0,9
2098,2098,2098,2098,0tPuFBwxHeJ4XizUCfmlNw,0.000953,0.111,64.26,0.047,0.992,0.666,0.486,121626,-40.637,0.329,1,3
2099,2099,2099,2099,4g3P5gD9Vu41XGTfF60Ks1,0.138,0.11,94.86,0.0429,0.908,0.953,0.202,132000,-23.982,0.0353,1,1
2100,2100,2100,2100,1c57RezvfCPPneZ1DGAemu,0.038,0.113,72.078,0.0397,0.973,0.925,0.158,146535,-26.36,0.038,0,3
2101,2101,2101,2101,1df1jfNkPvvjMuTgkshXas,0.00257,0.0923,137.142,0.0531,0.945,0.96,0.149,123000,-41.367,0.0542,1,1
2102,2102,2102,2102,4za6Noo38rkveS3whTXm1w,0.00218,0.111,138.484,0.138,0.996,0.973,0.605,60000,-37.557,0.0367,1,4
2103,2103,2103,2103,6oQ7MVX1sOiN86uzUSBDpq,0.0198,0.0965,129.979,0.0484,0.984,0.883,0.167,145720,-29.507,0.0365,1,2
2104,2104,2104,2104,26jF7uYhtbk3zHbB2qLyTg,0.655,0.661,62.43,0.0816,0.953,0.935,0.172,99599,-20.243,0.476,0,2
2105,2105,2105,2105,4FbkgOhlltHhxRxJCSvKVY,0.108,0.0769,73.268,0.0416,0.994,0.967,0.134,102727,-26.527,0.0324,0,10
2106,2106,2106,2106,5V0qczqAU5bxWJIcTgfoSh,0.393,0.093,76.343,0.14,0.888,0.935,0.27,155939,-16.637,0.35,1,1
2107,2107,2107,2107,4hpj7TUnYavfGq7WOZ5zdd,0.0243,0.112,119.58,0.193,0.996,0.973,0.861,60000,-37.425,0.0349,1,4
2108,2108,2108,2108,0mxOUF4D1zTsVnlrOaa46K,0.0464,0.111,135.17,0.107,0.996,1.0,0.92,70000,-29.62,0.247,1,9
2109,2109,2109,2109,6rH3JJQfiSP80bzfGJ9QGj,0.00123,0.11,129.904,0.0514,0.974,0.947,0.162,208715,-40.598,0.0291,1,0
2110,2110,2110,2110,4RQ4BxrjN79R9nf71ZzB3f,0.103,0.112,159.986,0.0932,0.996,0.973,0.625,224000,-36.875,0.0313,1,1
2111,2111,2111,2111,2BNFhxrPf0RoGjzbXaOhir,0.00286,0.0858,72.131,0.048,0.995,0.973,0.0669,107741,-39.544,0.0478,1,0
2112,2112,2112,2112,27zeJTMRt49Imq3P8urGDw,0.00486,0.0739,65.061,0.0471,0.982,0.988,0.191,122000,-40.294,0.0385,0,3
2113,2113,2113,2113,1hOiOFtzvhlhR3zFTFCbq1,0.171,0.101,81.821,0.0385,0.986,0.881,0.0785,104615,-21.043,0.0339,1,0
2114,2114,2114,2114,3hIXBMHJgcidJjlh76l4Tt,0.0241,0.1,68.424,0.0382,0.952,0.86,0.239,107778,-30.522,0.0496,1,5
2115,2115,2115,2115,1Kzm6JoQj3rhqD1rvTCHFl,0.00581,0.113,59.88,0.0397,0.743,0.868,0.319,125574,-29.918,0.0347,1,4
2116,2116,2116,2116,5kg1EYQJmJO9bySl3qpJOX,0.00314,0.109,68.151,0.0529,0.994,0.796,0.176,63335,-34.933,0.1,1,3
2117,2117,2117,2117,7MQcdghGuU3F71Q6peLJuB,0.00831,0.111,72.585,0.0454,0.886,0.882,0.187,94000,-30.593,0.0295,1,2
2118,2118,2118,2118,1A3yk5CoDFaYqUg51Shdp1,0.059,0.371,109.621,0.106,0.422,0.906,0.326,123500,-36.898,0.338,1,5
2119,2119,2119,2119,2sQsBlt1X5oki9vVia25Vf,0.0624,0.0971,81.737,0.0393,0.984,0.954,0.182,213393,-20.359,0.0338,1,6
2120,2120,2120,2120,51V46YJCKoz4cB3mZeXVZt,0.0497,0.111,70.689,0.035,0.0372,0.857,0.21,190400,-29.176,0.0339,1,3
2121,2121,2121,2121,3SoX9Rhu3kqfADzIC0EuGQ,0.186,0.121,76.656,0.0364,0.831,0.79,0.146,116667,-22.261,0.0484,1,10
2122,2122,2122,2122,13Tp0ngJxHlMWQooxMYsUc,0.00273,0.111,123.943,0.0514,0.825,0.986,0.167,74880,-37.154,0.0386,0,10
2123,2123,2123,2123,5Cvig0fNFJK824TCpBPJs2,0.325,0.12,149.929,0.187,0.996,0.972,0.441,147194,-31.794,0.436,1,3
2124,2124,2124,2124,39kWlr9i3WlaKAzdNkOtKy,0.000592,0.0904,68.438,0.0521,0.985,0.0663,0.2,130775,-47.774,0.0487,0,0
2125,2125,2125,2125,53VOGFfLaaSWUwi1egyW0W,0.0202,0.112,69.322,0.0403,0.98,0.975,0.2,217771,-30.063,0.0217,1,1
2126,2126,2126,2126,6hYIZ3STECmS3aIZFY9sGF,0.0417,0.108,134.697,0.0369,0.793,0.832,0.153,176906,-32.318,0.0356,1,10
2127,2127,2127,2127,7seRq8qoJ9azBAwuQ6ugP3,0.0869,0.106,91.961,0.0403,0.835,0.847,0.167,176089,-34.234,0.0327,1,9
2128,2128,2128,2128,4oqdeNmaKSnsIARStWVrNk,0.0373,0.0852,80.195,0.0514,0.279,0.672,0.17,204000,-26.39,0.21,0,11
2129,2129,2129,2129,026o2frENY3jmWHw41pXuo,0.0614,0.106,77.766,0.0529,0.325,0.9,0.186,420000,-25.52,0.0295,0,10
2130,2130,2130,2130,716AEcPGIuvww7Zncimhs9,0.0201,0.123,70.32,0.0687,0.971,0.886,0.196,198000,-32.056,0.4,0,0
2131,2131,2131,2131,1iPk9ovkI9oxdLBf1Ie02Q,0.365,0.461,83.612,0.0442,0.163,0.995,0.184,123717,-26.264,0.0272,1,10
2132,2132,2132,2132,5ELXSGNF1LZXdJVUvwvdTm,0.058,0.0796,68.294,0.053,0.907,0.692,0.145,94500,-34.625,0.038,1,5
2133,2133,2133,2133,3fR2GE5f0CiAX7HHyl98S2,0.0941,0.102,70.988,0.0426,0.946,0.606,0.14,109375,-28.585,0.037,1,0
2134,2134,2134,2134,66KQ8hIWI85u0IxUybwn6v,0.0804,0.0896,71.173,0.0384,0.865,0.73,0.148,121000,-27.717,0.0354,1,10
2135,2135,2135,2135,20Fp2qTbAw1u2pWjWpPUTe,0.157,0.0964,69.76,0.0416,0.935,0.882,0.152,120000,-25.398,0.0384,1,5
2136,2136,2136,2136,5jMOUETQVVwNWTEeEH5N3i,0.196,0.0987,139.839,0.0447,0.89,0.877,0.315,91750,-20.614,0.0648,1,5
2137,2137,2137,2137,43hnjJayMstXuSeAx1BWPz,0.0186,0.0954,88.805,0.0471,0.869,0.709,0.185,188250,-30.458,0.0361,1,5
2138,2138,2138,2138,3RwF44zv3o7QeuC9MGVq23,0.162,0.0895,140.514,0.0369,0.947,0.791,0.142,99500,-25.261,0.0266,1,0
2139,2139,2139,2139,1h8t1qWZE8UEyQ8c5T1fRL,0.0841,0.107,76.0,0.0444,0.793,0.699,0.215,99500,-26.662,0.0341,1,0
2140,2140,2140,2140,0CTm5xFhPMpWP3yiuaPQy6,0.183,0.0969,68.022,0.0411,0.937,0.656,0.106,93625,-27.559,0.0292,1,1
2141,2141,2141,2141,42dqgyAJNFTnlgfIIfNghx,0.192,0.128,142.664,0.0442,0.95,0.763,0.174,97073,-24.333,0.0346,1,6
2142,2142,2142,2142,3RazGWRaVqk7zBms8c42ZW,0.251,0.0985,143.115,0.0434,0.943,0.778,0.137,101125,-24.598,0.0364,1,1
2143,2143,2143,2143,3fK6Zo929DOzAWDgQ9PpIo,0.0574,0.12,80.747,0.0394,0.919,0.745,0.143,131000,-28.652,0.0358,1,1
2144,2144,2144,2144,7oCKrpWiz8QIn0Jkr0G6sR,0.237,0.111,141.363,0.0558,0.935,0.698,0.187,129500,-22.685,0.198,1,7
2145,2145,2145,2145,3qwJjnF4TuLF2kHuOntIUi,0.212,0.0993,138.515,0.0621,0.866,0.895,0.185,131125,-24.36,0.107,1,7
2146,2146,2146,2146,3urnjdJxUeRACwMeAH9SvI,0.17,0.106,138.513,0.0466,0.768,0.968,0.15,123000,-26.331,0.098,1,7
2147,2147,2147,2147,4ga2tUghWJYFNVYjo9NhBH,0.149,0.0846,141.122,0.0386,0.986,0.929,0.179,179375,-26.484,0.171,1,7
2148,2148,2148,2148,70quUuqiAx6XH0BjZUW3Gd,0.15,0.0818,141.159,0.0579,0.982,0.554,0.159,169538,-27.325,0.136,0,11
2149,2149,2149,2149,6glj1F8ktbB9dGPAy9qi16,0.0555,0.101,69.317,0.0481,0.906,0.864,0.172,152625,-29.319,0.0597,1,7
2150,2150,2150,2150,6eUeYDbA32fZbS2sz9g4RT,0.0828,0.103,142.488,0.17,0.97,0.662,0.193,126250,-30.481,0.121,1,3
2151,2151,2151,2151,0AHZtMbyjHWhtWmqE8Egv7,0.074,0.0944,141.91,0.0448,0.948,0.903,0.142,176250,-30.556,0.0438,1,8
2152,2152,2152,2152,4zMSFxd5AjYArw8yafIwhT,0.0784,0.103,137.74,0.0422,0.985,0.827,0.149,136333,-30.388,0.0915,1,8
2153,2153,2153,2153,72zmIVptVJjjyNevKEMtLb,0.0697,0.119,136.705,0.0502,0.963,0.898,0.168,127813,-28.839,0.11,1,8
2154,2154,2154,2154,1QXGDHadzECcysKNMZvOrN,0.0639,0.105,139.247,0.0442,0.96,0.675,0.148,110000,-31.424,0.0736,1,8
2155,2155,2155,2155,6gixZv6Fa3Fg4BKnY5mZ4a,0.0526,0.112,127.116,0.0554,0.898,0.888,0.237,173500,-28.893,0.125,1,8
2156,2156,2156,2156,20H8ijJOwQaWA0p4KX9m3T,0.0678,0.099,140.875,0.0433,0.818,0.616,0.143,142000,-27.376,0.131,1,8
2157,2157,2157,2157,3cFywu53NrOfGiqDg5DRZy,0.0529,0.107,141.033,0.0517,0.953,0.897,0.144,126750,-28.96,0.0684,1,8
2158,2158,2158,2158,0qwd7ACQNthZmfLKIEEN1q,0.13,0.112,137.62,0.0413,0.85,0.872,0.149,133750,-27.071,0.0448,1,8
2159,2159,2159,2159,3FNTf1qU8FAIeSqqnZuswG,0.0323,0.11,136.711,0.0507,0.919,0.642,0.153,125750,-30.939,0.23,1,8
2160,2160,2160,2160,57dpUsFjeLNsoPCKG2jmB6,0.0418,0.0883,138.017,0.0601,0.949,0.944,0.161,129687,-28.318,0.0393,0,8
2161,2161,2161,2161,0Aa9rwFRKHZjy6jswdLjmu,0.074,0.0915,140.897,0.0512,0.868,0.533,0.17,138000,-29.26,0.209,0,8
2162,2162,2162,2162,2O5tca1sLjsDo8C6PgeApA,0.0467,0.114,138.14,0.0519,0.919,0.572,0.157,144375,-29.297,0.0678,0,5
2163,2163,2163,2163,2165iBxdBgBHWHfPUTklNx,0.0532,0.157,140.45,0.0448,0.901,0.675,0.143,132333,-28.056,0.0398,1,8
2164,2164,2164,2164,6puVnqnAJZ3Nvt89xSEazZ,0.0574,0.121,168.815,0.0459,0.883,0.836,0.0855,141125,-28.788,0.0862,1,8
2165,2165,2165,2165,2Ec1iryNc1k6zkv1Nezz0F,0.125,0.111,75.051,0.0548,0.89,0.891,0.232,135187,-24.116,0.0912,1,5
2166,2166,2166,2166,0vFOH96oqw1YZUs7ev5PW4,0.0686,0.0963,138.593,0.0496,0.983,0.664,0.328,116062,-28.37,0.0364,1,0
2167,2167,2167,2167,150gInJ3Mcl1Y2zxqQPORX,0.0828,0.0992,139.338,0.0442,0.956,0.762,0.163,142163,-28.174,0.0614,1,5
2168,2168,2168,2168,4ovQlgSLQsDpmE4SplH10J,0.0978,0.0917,133.258,0.0454,0.99,0.819,0.159,156750,-27.322,0.0614,1,5
2169,2169,2169,2169,79AM1JeUv0oBaWENiiLOAx,0.151,0.109,145.272,0.0633,0.893,0.848,0.237,165375,-23.333,0.169,1,0
2170,2170,2170,2170,14Gl2GHSriLtQxGTri6uio,0.0683,0.107,139.847,0.066,0.93,0.707,0.173,137075,-28.341,0.0372,1,0
2171,2171,2171,2171,1PJAY5lET9XqwAPFOdWZHw,0.027,0.116,68.149,0.0387,0.965,0.992,0.183,111000,-28.285,0.037,1,0
2172,2172,2172,2172,2Eih0U4aJ8A9nTyc2kM7HP,0.0522,0.0893,140.601,0.0433,0.964,0.98,0.153,129062,-27.804,0.0397,1,0
2173,2173,2173,2173,05FxtxCg18s015HsuT6dvP,0.0698,0.114,136.306,0.0684,0.954,0.949,0.162,128625,-30.509,0.0394,0,2
2174,2174,2174,2174,6KKxPIXdfaIbZ6cQgX5Gav,0.0812,0.102,140.408,0.0547,0.963,0.808,0.164,146062,-26.974,0.0505,1,5
2175,2175,2175,2175,5fOf105Dd3ZJAJZchLa5ce,0.0438,0.0979,134.62,0.0442,0.988,0.887,0.166,134958,-30.378,0.039,1,0
2176,2176,2176,2176,7xFyYJ9ifCuJMJzOupVrJj,0.0737,0.139,140.306,0.0785,0.979,0.962,0.203,123797,-28.092,0.0625,1,5
2177,2177,2177,2177,12yrAJr9DEtGFR30KQVK0w,0.0654,0.0986,138.061,0.0393,0.977,0.851,0.168,106271,-30.119,0.0427,0,9
2178,2178,2178,2178,4sjYK1CGjM95Y72qIJJQ8t,0.0677,0.111,142.955,0.044,0.93,0.886,0.163,135875,-29.513,0.0393,1,5
2179,2179,2179,2179,5baUzaryxi8EfsQQdjW6wD,0.025,0.0931,76.329,0.0491,0.98,0.715,0.0738,137875,-33.613,0.0362,1,0
2180,2180,2180,2180,64gSL5LBN0ULbvg5OUansN,0.00129,0.114,74.858,0.0551,0.921,0.766,0.126,156875,-31.388,0.0383,1,0
2181,2181,2181,2181,6RUOuyUt7978wDdDyBVx84,0.29,0.0976,66.172,0.0403,0.947,0.634,0.261,168000,-21.365,0.0665,1,4
2182,2182,2182,2182,1C2C2hslxnXGadBuzjaccx,0.138,0.0918,67.507,0.0356,0.95,0.966,0.232,139500,-25.028,0.0359,0,9
2183,2183,2183,2183,4p1KJUbH3EFHQMUI5Jwq0x,0.178,0.112,143.439,0.0449,0.977,0.932,0.213,151000,-23.445,0.0351,0,8
2184,2184,2184,2184,5eKO65JgbTnKr4SERSYm3d,0.0355,0.0994,133.487,0.0389,0.965,0.922,0.159,194250,-28.74,0.0606,1,8
2185,2185,2185,2185,2HvVYSbDW7xU6PK1r7dvhj,0.0881,0.167,137.425,0.065,0.957,0.842,0.224,188500,-26.122,0.0335,1,8
2186,2186,2186,2186,4BerGfCuBv3WKao9NRcOTF,0.0417,0.107,136.922,0.0683,0.925,0.917,0.173,182250,-30.94,0.0811,1,4
2187,2187,2187,2187,6URJvy8H2QCh9fUZmN3C6i,0.129,0.118,145.61,0.0374,0.98,0.655,0.258,141250,-27.348,0.187,1,6
2188,2188,2188,2188,2DACZHp4SoHSvwT170sykq,0.114,0.0825,140.238,0.0504,0.989,0.674,0.151,150500,-27.469,0.0966,1,11
2189,2189,2189,2189,4BChZPaLJtHfoJdGwJxWnu,0.117,0.0979,137.75,0.0488,0.945,0.901,0.199,134500,-27.902,0.0644,1,6
2190,2190,2190,2190,1Gu1IIX892vNZtsrUc8zw4,0.149,0.0812,137.587,0.0598,0.979,0.641,0.164,145750,-26.253,0.121,1,6
2191,2191,2191,2191,6dqI2f7OmRg9WwceXAj7vR,0.0341,0.138,141.429,0.0472,0.969,0.741,0.141,131250,-29.91,0.0511,1,11
2192,2192,2192,2192,598ej0NcxdPOc1M6jwpcR9,0.0182,0.0993,66.716,0.0459,0.942,0.925,0.25,162708,-33.067,0.16,1,6
